t_ms,blink_left,blink_right,blink_mean,gaze_dx,gaze_dy,mouth_open,brow_left,brow_right,brow_mean,iris_r_left,iris_r_right,iris_r_mean,gconf_left,gconf_right,gconf_mean
1760904752803.933,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904752874.443,0.112932,0.000000,0.056466,-0.161541,-0.094861,0.009258,1.000000,1.000000,1.000000,0.090175,0.102266,0.096220,1.000000,1.000000,1.000000
1760904752937.557,0.008081,0.000000,0.004040,-0.125685,-0.162514,0.039996,1.000000,1.000000,1.000000,0.088326,0.106625,0.097476,1.000000,1.000000,1.000000
1760904753005.702,0.000000,0.000000,0.000000,-0.196189,-0.071452,0.001443,1.000000,1.000000,1.000000,0.094116,0.110380,0.102248,1.000000,1.000000,1.000000
1760904753069.498,0.162907,0.000000,0.081453,-0.137678,-0.122638,0.004707,1.000000,1.000000,1.000000,0.090884,0.100414,0.095649,1.000000,1.000000,1.000000
1760904753137.551,0.107004,0.000000,0.053502,-0.115851,-0.089476,0.018656,1.000000,1.000000,1.000000,0.093569,0.097098,0.095334,1.000000,1.000000,1.000000
1760904753201.607,0.115665,0.000000,0.057833,-0.147434,-0.076959,0.002845,1.000000,1.000000,1.000000,0.091276,0.100409,0.095843,1.000000,1.000000,1.000000
1760904753270.030,0.067037,0.000000,0.033518,-0.076035,-0.070560,0.011069,1.000000,1.000000,1.000000,0.092779,0.096004,0.094391,1.000000,1.000000,1.000000
1760904753337.486,0.000000,0.000000,0.000000,0.124596,-0.126477,0.029818,1.000000,1.000000,1.000000,0.078000,0.091417,0.084708,1.000000,1.000000,1.000000
1760904753402.010,0.000000,0.000000,0.000000,-0.032213,-0.061579,0.007085,1.000000,1.000000,1.000000,0.102481,0.096593,0.099537,1.000000,1.000000,1.000000
1760904753469.621,0.034917,0.000000,0.017459,-0.178894,0.021666,0.006970,1.000000,1.000000,1.000000,0.084557,0.107437,0.095997,1.000000,1.000000,1.000000
1760904753538.186,0.000000,0.000000,0.000000,-0.109344,-0.006165,0.002087,1.000000,1.000000,1.000000,0.085095,0.105756,0.095426,1.000000,1.000000,1.000000
1760904753601.570,0.000000,0.000000,0.000000,-0.032092,-0.144892,0.056771,1.000000,1.000000,1.000000,0.077572,0.101606,0.089589,1.000000,1.000000,1.000000
1760904753669.714,0.000000,0.000000,0.000000,-0.069477,-0.021009,0.020944,1.000000,1.000000,1.000000,0.083879,0.105847,0.094863,1.000000,1.000000,1.000000
1760904753737.349,0.000000,0.000000,0.000000,-0.011003,-0.028889,0.013295,1.000000,1.000000,1.000000,0.082664,0.101635,0.092150,1.000000,1.000000,1.000000
1760904753801.587,0.000000,0.000000,0.000000,-0.211222,0.038445,0.001089,1.000000,1.000000,1.000000,0.081985,0.106473,0.094229,1.000000,1.000000,1.000000
1760904753869.455,0.000000,0.000000,0.000000,-0.093282,-0.055502,0.030004,1.000000,1.000000,1.000000,0.086322,0.103092,0.094707,1.000000,1.000000,1.000000
1760904753933.814,0.000000,0.000000,0.000000,-0.085123,-0.009831,0.004849,1.000000,1.000000,1.000000,0.084610,0.103239,0.093925,1.000000,1.000000,1.000000
1760904754001.889,0.000000,0.000000,0.000000,-0.106508,-0.002405,0.006877,1.000000,1.000000,1.000000,0.083288,0.102562,0.092925,1.000000,1.000000,1.000000
1760904754069.418,0.000000,0.000000,0.000000,-0.106899,-0.018560,0.004061,1.000000,1.000000,1.000000,0.086521,0.103743,0.095132,1.000000,1.000000,1.000000
1760904754133.442,0.000000,0.000000,0.000000,-0.078544,-0.177060,0.027989,1.000000,1.000000,1.000000,0.055980,0.098233,0.077106,1.000000,1.000000,1.000000
1760904754201.585,0.041569,0.000000,0.020785,-0.500000,-0.161894,0.002286,1.000000,1.000000,1.000000,0.062910,0.133488,0.098199,1.000000,1.000000,1.000000
1760904754269.547,0.069155,0.000000,0.034577,-0.211435,-0.058333,0.011609,1.000000,1.000000,1.000000,0.075448,0.108542,0.091995,1.000000,1.000000,1.000000
1760904754337.897,0.018484,0.000000,0.009242,-0.222182,-0.081982,0.004462,1.000000,1.000000,1.000000,0.080621,0.109083,0.094852,1.000000,1.000000,1.000000
1760904754401.620,0.034600,0.000000,0.017300,-0.172971,-0.009523,0.004694,1.000000,1.000000,1.000000,0.086335,0.109805,0.098070,1.000000,1.000000,1.000000
1760904754469.404,0.008723,0.000000,0.004362,-0.138903,-0.067693,0.000498,1.000000,1.000000,1.000000,0.080476,0.103729,0.092103,1.000000,1.000000,1.000000
1760904754533.348,0.000000,0.000000,0.000000,-0.094832,-0.009223,0.003318,1.000000,1.000000,1.000000,0.083159,0.102742,0.092950,1.000000,1.000000,1.000000
1760904754601.318,0.000000,0.000000,0.000000,-0.157964,-0.015455,0.006773,1.000000,1.000000,1.000000,0.081662,0.105152,0.093407,1.000000,1.000000,1.000000
1760904754669.427,0.000000,0.000000,0.000000,-0.235744,-0.033582,0.081754,1.000000,1.000000,1.000000,0.079815,0.110138,0.094976,1.000000,1.000000,1.000000
1760904754734.162,0.000000,0.000000,0.000000,-0.127475,-0.037940,0.011476,1.000000,1.000000,1.000000,0.093279,0.109011,0.101145,1.000000,1.000000,1.000000
1760904754801.509,0.000000,0.000000,0.000000,-0.126227,-0.012160,0.001121,1.000000,1.000000,1.000000,0.077965,0.107787,0.092876,1.000000,1.000000,1.000000
1760904754868.195,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904754937.168,0.000000,0.000000,0.000000,-0.187895,0.026722,0.000233,1.000000,1.000000,1.000000,0.079508,0.113739,0.096623,1.000000,1.000000,1.000000
1760904754999.974,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904755073.099,0.000000,0.000000,0.000000,-0.091152,-0.042235,0.007975,1.000000,1.000000,1.000000,0.085891,0.109291,0.097591,1.000000,1.000000,1.000000
1760904755131.950,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904755209.369,0.000000,0.000000,0.000000,-0.128928,-0.070520,0.006637,1.000000,1.000000,1.000000,0.077725,0.108128,0.092927,1.000000,1.000000,1.000000
1760904755267.685,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904755337.739,0.000000,0.000000,0.000000,-0.141785,0.028123,0.118932,1.000000,1.000000,1.000000,0.073592,0.103066,0.088329,1.000000,1.000000,1.000000
1760904755400.108,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904755474.103,0.019488,0.000000,0.009744,-0.124054,-0.040596,0.002925,1.000000,1.000000,1.000000,0.078597,0.103890,0.091244,1.000000,1.000000,1.000000
1760904755537.326,0.007415,0.000000,0.003707,-0.458181,-0.326746,0.013260,1.000000,1.000000,1.000000,0.059494,0.170725,0.115109,1.000000,1.000000,1.000000
1760904755601.422,0.054822,0.000000,0.027411,-0.214663,-0.076219,0.005265,1.000000,1.000000,1.000000,0.082595,0.112123,0.097359,1.000000,1.000000,1.000000
1760904755667.781,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904755737.153,0.488462,0.059450,0.273956,-0.245313,-0.108169,0.003958,1.000000,1.000000,1.000000,0.066464,0.097491,0.081977,1.000000,1.000000,1.000000
1760904755801.742,0.405886,0.044306,0.225096,0.200839,-0.120862,0.010237,1.000000,1.000000,1.000000,0.089600,0.073793,0.081697,1.000000,1.000000,1.000000
1760904755869.661,0.195523,0.000000,0.097761,-0.192064,-0.063374,0.012280,1.000000,1.000000,1.000000,0.084635,0.107435,0.096035,1.000000,1.000000,1.000000
1760904755933.541,0.159873,0.000000,0.079937,-0.182008,-0.092028,0.015526,1.000000,1.000000,1.000000,0.080951,0.114576,0.097763,1.000000,1.000000,1.000000
1760904756001.949,0.133634,0.000000,0.066817,-0.181832,-0.059569,0.007831,1.000000,1.000000,1.000000,0.081737,0.109323,0.095530,1.000000,1.000000,1.000000
1760904756069.427,0.110623,0.000000,0.055312,-0.118938,-0.063963,0.003053,1.000000,1.000000,1.000000,0.085833,0.106331,0.096082,1.000000,1.000000,1.000000
1760904756133.552,0.000000,0.000000,0.000000,-0.013277,-0.500000,0.007676,1.000000,1.000000,1.000000,0.087966,0.133389,0.110677,1.000000,1.000000,1.000000
1760904756201.541,0.129367,0.000000,0.064684,-0.158151,-0.085956,0.003896,1.000000,1.000000,1.000000,0.081820,0.107028,0.094424,1.000000,1.000000,1.000000
1760904756269.329,0.214480,0.000000,0.107240,0.041370,-0.037482,0.005955,1.000000,1.000000,1.000000,0.077543,0.085401,0.081472,1.000000,1.000000,1.000000
1760904756333.480,0.079364,0.000000,0.039682,-0.164620,-0.070901,0.014974,1.000000,1.000000,1.000000,0.085472,0.111472,0.098472,1.000000,1.000000,1.000000
1760904756401.814,0.069807,0.000000,0.034903,-0.165345,-0.091801,0.006475,1.000000,1.000000,1.000000,0.081003,0.109874,0.095438,1.000000,1.000000,1.000000
1760904756469.464,0.069703,0.000000,0.034852,-0.160549,-0.045783,0.005761,1.000000,1.000000,1.000000,0.082551,0.108740,0.095645,1.000000,1.000000,1.000000
1760904756533.345,0.015546,0.018812,0.017179,0.015435,-0.029872,0.000113,1.000000,1.000000,1.000000,0.078917,0.082705,0.080811,1.000000,1.000000,1.000000
1760904756601.673,0.000000,0.000000,0.000000,-0.160430,-0.500000,0.010506,1.000000,1.000000,1.000000,0.076291,0.132872,0.104581,1.000000,1.000000,1.000000
1760904756669.380,0.057880,0.000000,0.028940,-0.229657,-0.128409,0.001592,1.000000,1.000000,1.000000,0.084371,0.113426,0.098898,1.000000,1.000000,1.000000
1760904756733.533,0.084864,0.000000,0.042432,-0.194075,-0.076526,0.004632,1.000000,1.000000,1.000000,0.085759,0.108731,0.097245,1.000000,1.000000,1.000000
1760904756801.452,0.047089,0.000000,0.023545,-0.180239,-0.078827,0.003230,1.000000,1.000000,1.000000,0.085227,0.109174,0.097201,1.000000,1.000000,1.000000
1760904756865.372,0.026063,0.000000,0.013031,0.020689,-0.090071,0.004505,1.000000,1.000000,1.000000,0.065611,0.079188,0.072399,1.000000,1.000000,1.000000
1760904756933.547,0.004594,0.000000,0.002297,-0.261356,-0.082291,0.005838,1.000000,1.000000,1.000000,0.083766,0.118328,0.101047,1.000000,1.000000,1.000000
1760904757001.369,0.000000,0.000000,0.000000,-0.010611,0.071283,0.002961,1.000000,1.000000,1.000000,0.075797,0.078462,0.077130,1.000000,1.000000,1.000000
1760904757066.003,0.049500,0.000000,0.024750,0.208362,-0.053710,0.021136,1.000000,1.000000,1.000000,0.093632,0.094860,0.094246,1.000000,1.000000,1.000000
1760904757133.609,0.000000,0.000000,0.000000,-0.067009,-0.500000,0.006589,1.000000,1.000000,1.000000,0.081036,0.164673,0.122855,1.000000,1.000000,1.000000
1760904757199.710,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904757269.657,0.000000,0.000000,0.000000,-0.171789,-0.056455,0.001987,1.000000,1.000000,1.000000,0.089332,0.106070,0.097701,1.000000,1.000000,1.000000
1760904757334.148,0.000000,0.000000,0.000000,-0.069322,-0.067660,0.032890,1.000000,1.000000,1.000000,0.086681,0.104171,0.095426,1.000000,1.000000,1.000000
1760904757401.495,0.063576,0.062457,0.063016,-0.070345,-0.500000,0.015020,1.000000,1.000000,1.000000,0.096970,0.069539,0.083255,1.000000,1.000000,1.000000
1760904757466.398,0.080956,0.000000,0.040478,-0.206299,-0.073184,0.020236,1.000000,1.000000,1.000000,0.076649,0.103124,0.089886,1.000000,1.000000,1.000000
1760904757533.511,0.000000,0.000000,0.000000,-0.133237,-0.036840,0.003611,1.000000,1.000000,1.000000,0.074029,0.105271,0.089650,1.000000,1.000000,1.000000
1760904757601.543,0.000000,0.000000,0.000000,-0.223584,-0.052200,0.000107,1.000000,1.000000,1.000000,0.081447,0.103505,0.092476,1.000000,1.000000,1.000000
1760904757669.538,0.030161,0.000000,0.015081,-0.074205,-0.002676,0.020035,1.000000,1.000000,1.000000,0.069075,0.098187,0.083631,1.000000,1.000000,1.000000
1760904757734.001,0.000000,0.000000,0.000000,-0.129102,-0.052874,0.014618,1.000000,1.000000,1.000000,0.079881,0.105654,0.092768,1.000000,1.000000,1.000000
1760904757801.382,0.093538,0.000000,0.046769,0.273881,-0.124464,0.005746,1.000000,1.000000,1.000000,0.090568,0.099248,0.094908,1.000000,1.000000,1.000000
1760904757866.063,0.628183,0.234972,0.431577,-0.257008,-0.500000,0.003091,1.000000,1.000000,1.000000,0.067942,0.101302,0.084622,1.000000,1.000000,1.000000
1760904757933.423,0.172985,0.000000,0.086492,-0.227956,-0.078103,0.005573,1.000000,1.000000,1.000000,0.086581,0.105482,0.096031,1.000000,1.000000,1.000000
1760904758001.684,0.148666,0.000000,0.074333,-0.126050,-0.053465,0.003569,1.000000,1.000000,1.000000,0.093969,0.098883,0.096426,1.000000,1.000000,1.000000
1760904758065.489,0.150237,0.000000,0.075119,-0.140929,-0.060774,0.005696,1.000000,1.000000,1.000000,0.092531,0.099995,0.096263,1.000000,1.000000,1.000000
1760904758134.169,0.121814,0.000000,0.060907,-0.106084,-0.040585,0.003551,1.000000,1.000000,1.000000,0.098015,0.099474,0.098745,1.000000,1.000000,1.000000
1760904758201.655,0.160906,0.000000,0.080453,-0.314455,-0.041795,0.000196,1.000000,1.000000,1.000000,0.085545,0.109158,0.097351,1.000000,1.000000,1.000000
1760904758269.694,0.024588,0.000000,0.012294,-0.240107,-0.058714,0.006853,1.000000,1.000000,1.000000,0.090114,0.111390,0.100752,1.000000,1.000000,1.000000
1760904758333.253,0.195223,0.000000,0.097612,-0.167632,-0.019812,0.006385,1.000000,1.000000,1.000000,0.090596,0.101237,0.095916,1.000000,1.000000,1.000000
1760904758399.762,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904758469.279,0.000000,0.147631,0.073815,0.116520,-0.214181,0.064472,1.000000,1.000000,1.000000,0.095845,0.091821,0.093833,1.000000,1.000000,1.000000
1760904758533.552,0.000000,0.284486,0.142243,0.500000,-0.243502,0.051462,1.000000,1.000000,1.000000,0.144690,0.054775,0.099733,1.000000,1.000000,1.000000
1760904758601.735,0.000000,0.239476,0.119738,0.500000,-0.208372,0.022066,1.000000,1.000000,1.000000,0.122676,0.050085,0.086381,1.000000,1.000000,1.000000
1760904758665.816,0.000000,0.149365,0.074683,0.500000,0.253588,0.020579,1.000000,1.000000,1.000000,0.152022,0.071731,0.111877,1.000000,1.000000,1.000000
1760904758733.737,0.000000,0.046028,0.023014,0.500000,-0.070977,0.010756,1.000000,1.000000,1.000000,0.230856,0.055566,0.143211,1.000000,1.000000,1.000000
1760904758801.647,0.000000,0.035859,0.017929,0.500000,-0.021331,0.007517,1.000000,1.000000,1.000000,0.209905,0.049353,0.129629,1.000000,1.000000,1.000000
1760904758863.936,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904758937.499,0.000000,0.000000,0.000000,0.500000,0.021114,0.008993,1.000000,1.000000,1.000000,0.192799,0.057448,0.125124,1.000000,1.000000,1.000000
1760904759001.586,0.000000,0.000000,0.000000,0.500000,0.057674,0.007418,1.000000,1.000000,1.000000,0.198302,0.052005,0.125154,1.000000,1.000000,1.000000
1760904759065.954,0.000000,0.137501,0.068751,0.500000,-0.119037,0.060742,1.000000,1.000000,1.000000,0.203938,0.053360,0.128649,1.000000,1.000000,1.000000
1760904759133.609,0.000000,0.010395,0.005198,0.500000,0.037858,0.016203,1.000000,1.000000,1.000000,0.198094,0.050275,0.124184,1.000000,1.000000,1.000000
1760904759201.371,0.000000,0.001109,0.000554,0.500000,0.069480,0.027586,1.000000,1.000000,1.000000,0.190151,0.054093,0.122122,1.000000,1.000000,1.000000
1760904759265.485,0.000000,0.061435,0.030718,0.500000,-0.050176,0.037372,1.000000,1.000000,1.000000,0.186005,0.057876,0.121941,1.000000,1.000000,1.000000
1760904759333.740,0.000000,0.000000,0.000000,0.500000,0.009165,0.007582,1.000000,1.000000,1.000000,0.166841,0.060532,0.113686,1.000000,1.000000,1.000000
1760904759401.739,0.000000,0.029160,0.014580,0.500000,-0.242552,0.028384,1.000000,1.000000,1.000000,0.213569,0.056723,0.135146,1.000000,1.000000,1.000000
1760904759465.537,0.000000,0.085755,0.042878,0.500000,-0.133553,0.027188,1.000000,1.000000,1.000000,0.175185,0.051355,0.113270,1.000000,1.000000,1.000000
1760904759533.322,0.000000,0.126114,0.063057,0.500000,-0.457977,0.015068,1.000000,1.000000,1.000000,0.110123,0.051617,0.080870,1.000000,1.000000,1.000000
1760904759601.479,0.000000,0.512334,0.256167,0.481219,-0.482665,0.030513,1.000000,1.000000,1.000000,0.115791,0.060767,0.088279,1.000000,1.000000,1.000000
1760904759665.639,0.422553,0.453164,0.437858,0.500000,0.468249,0.021342,1.000000,1.000000,1.000000,0.124275,0.059189,0.091732,1.000000,1.000000,1.000000
1760904759733.363,0.258350,0.077536,0.167943,-0.219955,0.027269,0.078030,1.000000,1.000000,1.000000,0.076034,0.113928,0.094981,1.000000,1.000000,1.000000
1760904759801.761,0.186465,0.000000,0.093232,-0.332852,0.106435,0.004785,1.000000,1.000000,1.000000,0.062935,0.111631,0.087283,1.000000,1.000000,1.000000
1760904759865.746,0.006256,0.000000,0.003128,-0.272917,-0.055832,0.017269,1.000000,1.000000,1.000000,0.078755,0.121096,0.099926,1.000000,1.000000,1.000000
1760904759933.597,0.000000,0.000000,0.000000,-0.154617,0.025732,0.003881,1.000000,1.000000,1.000000,0.080099,0.110134,0.095116,1.000000,1.000000,1.000000
1760904759999.614,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904760069.248,0.000000,0.000000,0.000000,-0.092962,-0.078963,0.002680,1.000000,1.000000,1.000000,0.083146,0.105923,0.094534,1.000000,1.000000,1.000000
1760904760131.752,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904760194.810,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904760272.155,0.000000,0.000000,0.000000,-0.064115,-0.021245,0.002692,1.000000,1.000000,1.000000,0.089407,0.099746,0.094577,1.000000,1.000000,1.000000
1760904760333.392,0.000000,0.000000,0.000000,-0.072681,-0.037616,0.003853,1.000000,1.000000,1.000000,0.088284,0.104530,0.096407,1.000000,1.000000,1.000000
1760904760397.324,0.000000,0.149635,0.074818,0.160474,-0.231931,0.017778,1.000000,1.000000,1.000000,0.079708,0.084497,0.082102,1.000000,1.000000,1.000000
1760904760465.397,0.000000,0.000000,0.000000,-0.088624,-0.014630,0.003237,1.000000,1.000000,1.000000,0.090904,0.103764,0.097334,1.000000,1.000000,1.000000
1760904760533.198,0.049242,0.007077,0.028160,-0.264025,-0.162454,0.021279,1.000000,1.000000,1.000000,0.081955,0.117952,0.099954,1.000000,1.000000,1.000000
1760904760601.271,0.000000,0.000000,0.000000,-0.285719,-0.007272,0.008160,1.000000,1.000000,1.000000,0.081743,0.120890,0.101316,1.000000,1.000000,1.000000
1760904760665.351,0.000000,0.000000,0.000000,-0.118714,-0.005700,0.003258,1.000000,1.000000,1.000000,0.094340,0.099813,0.097077,1.000000,1.000000,1.000000
1760904760733.315,0.000000,0.000000,0.000000,-0.251407,-0.021431,0.013534,1.000000,1.000000,1.000000,0.084466,0.112219,0.098343,1.000000,1.000000,1.000000
1760904760797.301,0.000000,0.000000,0.000000,-0.142328,-0.069932,0.004480,1.000000,1.000000,1.000000,0.095715,0.106813,0.101264,1.000000,1.000000,1.000000
1760904760865.786,0.103619,0.000000,0.051810,0.147954,-0.001420,0.010347,1.000000,1.000000,1.000000,0.095373,0.078252,0.086812,1.000000,1.000000,1.000000
1760904760933.135,0.000000,0.000000,0.000000,-0.129792,-0.037526,0.015325,1.000000,1.000000,1.000000,0.089805,0.101656,0.095731,1.000000,1.000000,1.000000
1760904760999.707,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904761069.231,0.073353,0.000000,0.036677,-0.238690,-0.038973,0.039604,1.000000,1.000000,1.000000,0.085428,0.111414,0.098421,1.000000,1.000000,1.000000
1760904761131.912,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760904761201.541,0.097319,0.000000,0.048659,-0.097958,-0.048957,0.015753,1.000000,1.000000,1.000000,0.083022,0.098374,0.090698,1.000000,1.000000,1.000000
1760904761265.821,0.000000,0.000000,0.000000,-0.102344,0.056811,0.000514,1.000000,1.000000,1.000000,0.091544,0.102992,0.097268,1.000000,1.000000,1.000000
1760904761333.667,0.026532,0.000000,0.013266,-0.221492,0.008816,0.006478,1.000000,1.000000,1.000000,0.076632,0.114695,0.095663,1.000000,1.000000,1.000000
1760904761397.590,0.028467,0.000000,0.014233,-0.127322,-0.019713,0.000254,1.000000,1.000000,1.000000,0.085245,0.108253,0.096749,1.000000,1.000000,1.000000
1760904761465.696,0.027291,0.000000,0.013645,-0.148363,-0.048763,0.010945,1.000000,1.000000,1.000000,0.086120,0.112372,0.099246,1.000000,1.000000,1.000000
1760904761533.502,0.032111,0.000000,0.016055,-0.150492,-0.054042,0.020201,1.000000,1.000000,1.000000,0.081891,0.111113,0.096502,1.000000,1.000000,1.000000
1760904761597.351,0.034143,0.000000,0.017072,-0.187268,-0.037710,0.007610,1.000000,1.000000,1.000000,0.085458,0.114574,0.100016,1.000000,1.000000,1.000000
1760904761665.559,0.025973,0.000000,0.012987,-0.137039,-0.015377,0.003416,1.000000,1.000000,1.000000,0.089432,0.111038,0.100235,1.000000,1.000000,1.000000
1760904761733.595,0.092492,0.000000,0.046246,-0.160612,-0.023969,0.121073,1.000000,1.000000,1.000000,0.082114,0.109839,0.095977,1.000000,1.000000,1.000000
1760904761797.680,0.069900,0.000000,0.034950,-0.144941,-0.026049,0.003237,1.000000,1.000000,1.000000,0.088064,0.108824,0.098444,1.000000,1.000000,1.000000
1760904761865.894,0.056190,0.000000,0.028095,-0.137476,0.003872,0.005337,1.000000,1.000000,1.000000,0.087608,0.108517,0.098063,1.000000,1.000000,1.000000
1760904761933.701,0.022693,0.000000,0.011346,-0.201538,-0.062301,0.111546,1.000000,1.000000,1.000000,0.083067,0.115570,0.099318,1.000000,1.000000,1.000000
1760904762046.103,0.074256,0.000000,0.037128,-0.109142,-0.031334,0.006651,1.000000,1.000000,1.000000,0.087690,0.107672,0.097681,1.000000,1.000000,1.000000
1760904762066.229,0.000000,0.000000,0.000000,0.439811,-0.158878,0.024130,1.000000,1.000000,1.000000,0.112072,0.088432,0.100252,1.000000,1.000000,1.000000
1760904762133.449,0.062313,0.000000,0.031156,-0.162274,-0.023089,0.008379,1.000000,1.000000,1.000000,0.086458,0.113770,0.100114,1.000000,1.000000,1.000000
1760904762197.244,0.062480,0.000000,0.031240,-0.188134,0.011505,0.010642,1.000000,1.000000,1.000000,0.085099,0.112861,0.098980,1.000000,1.000000,1.000000
1760904762265.217,0.049255,0.000000,0.024627,-0.207774,-0.025336,0.001108,1.000000,1.000000,1.000000,0.081914,0.113212,0.097563,1.000000,1.000000,1.000000
1760904762333.334,0.035997,0.000000,0.017998,-0.153148,0.009897,0.019132,1.000000,1.000000,1.000000,0.088966,0.109764,0.099365,1.000000,1.000000,1.000000
1760904762397.313,0.048206,0.000000,0.024103,-0.143666,-0.022435,0.005291,1.000000,1.000000,1.000000,0.087795,0.109016,0.098406,1.000000,1.000000,1.000000
1760904762465.689,0.019234,0.000000,0.009617,-0.185742,-0.038262,0.005027,1.000000,1.000000,1.000000,0.084346,0.112791,0.098569,1.000000,1.000000,1.000000
1760904762533.258,0.000000,0.000000,0.000000,-0.144808,0.006978,0.005672,1.000000,1.000000,1.000000,0.089711,0.110041,0.099876,1.000000,1.000000,1.000000
1760904762597.597,0.151440,0.000000,0.075720,-0.214112,-0.056847,0.010567,1.000000,1.000000,1.000000,0.079509,0.120501,0.100005,1.000000,1.000000,1.000000
1760904762665.860,0.066400,0.000000,0.033200,-0.006362,-0.041855,0.002656,1.000000,1.000000,1.000000,0.085250,0.091212,0.088231,1.000000,1.000000,1.000000
1760904762729.452,0.047121,0.000000,0.023561,-0.216731,-0.093804,0.005111,1.000000,1.000000,1.000000,0.086199,0.116937,0.101568,1.000000,1.000000,1.000000
1760904762797.399,0.000000,0.000000,0.000000,0.142416,-0.142261,0.012751,1.000000,1.000000,1.000000,0.085067,0.108360,0.096714,1.000000,1.000000,1.000000
1760904762865.500,0.049576,0.000000,0.024788,-0.196241,-0.076090,0.003885,1.000000,1.000000,1.000000,0.087587,0.116641,0.102114,1.000000,1.000000,1.000000
1760904762929.521,0.095735,0.000000,0.047867,-0.128739,-0.023118,0.005348,1.000000,1.000000,1.000000,0.091396,0.107589,0.099492,1.000000,1.000000,1.000000
1760904762997.272,0.000000,0.000000,0.000000,-0.187948,-0.050500,0.013728,1.000000,1.000000,1.000000,0.089821,0.112806,0.101313,1.000000,1.000000,1.000000
1760904763065.234,0.012426,0.000000,0.006213,-0.211586,-0.096353,0.025190,1.000000,1.000000,1.000000,0.090721,0.118754,0.104738,1.000000,1.000000,1.000000
1760904763129.367,0.126838,0.000000,0.063419,-0.216605,-0.055861,0.002114,1.000000,1.000000,1.000000,0.087398,0.108567,0.097982,1.000000,1.000000,1.000000
1760904763197.105,0.149817,0.000000,0.074909,-0.247292,-0.071761,0.062015,1.000000,1.000000,1.000000,0.086430,0.112585,0.099508,1.000000,1.000000,1.000000
1760904763265.806,0.174851,0.000000,0.087425,-0.179034,-0.057591,0.050888,1.000000,1.000000,1.000000,0.087661,0.100975,0.094318,1.000000,1.000000,1.000000
1760904763329.639,0.011764,0.000000,0.005882,-0.169069,-0.083783,0.003980,1.000000,1.000000,1.000000,0.081509,0.115206,0.098357,1.000000,1.000000,1.000000
1760904763397.237,0.131118,0.000000,0.065559,-0.195690,-0.033951,0.014311,1.000000,1.000000,1.000000,0.089741,0.108863,0.099302,1.000000,1.000000,1.000000
1760904763465.464,0.087178,0.000000,0.043589,-0.160514,-0.031384,0.033947,1.000000,1.000000,1.000000,0.093842,0.108956,0.101399,1.000000,1.000000,1.000000
1760904763530.215,0.180237,0.065255,0.122746,0.229541,0.459550,0.010062,1.000000,1.000000,1.000000,0.102471,0.102555,0.102513,1.000000,1.000000,1.000000
1760904763597.487,0.132184,0.000000,0.066092,-0.162150,-0.030947,0.035188,1.000000,1.000000,1.000000,0.086502,0.107166,0.096834,1.000000,1.000000,1.000000
1760904763663.686,1.000000,1.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
