brow_l_area,brow_l_disp,brow_l_perim,brow_l_tri_area,brow_l_vel,brow_r_area,brow_r_disp,brow_r_perim,brow_r_tri_area,brow_r_vel,eye_l_area,eye_l_disp,eye_l_perim,eye_l_vel,eye_r_area,eye_r_disp,eye_r_perim,eye_r_vel,lipCornerL_height,lipCornerR_height,lip_press,lip_tri_area,lips_out_area,lips_out_disp,lips_out_perim,lips_out_vel,mouth_corners_area,mouth_corners_disp,mouth_corners_perim,mouth_corners_vel,mouth_open,oval_area,oval_disp,oval_perim,oval_vel,t,evt_brow_l_vel,evt_lipCornerL_height,evt_lipCornerR_height,evt_lip_press,evt_lips_out_disp,evt_mouth_corners_disp,evt_mouth_open,evt_brow_r_vel,evt_eye_l_vel,evt_eye_r_vel
606.9884128936067,3.707328,169.95650345344964,72.30236261839194,32.01585,309.8924349282434,0.52883255,91.06019863863983,12.463589786410191,4.566908,347.4515439889172,1.1328747,95.51996530947402,9.783314,359.4251854182517,0.6945387,82.7423128118635,5.997918,8.94147829977112,7.699314065982184,64.31834270046208,578.2709640196887,1208.3958281185028,1.8007774,183.2361433762059,15.551208,0.0,1.6253521,128.63668540092416,14.036264,37.37551675395182,45131.16767152903,3.082977,785.4571283451942,26.624065,1760991098024.6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637.0966085516241,3.972916,170.86537470671308,73.6322589737624,34.18438,367.14961592020427,3.2847216,94.73607908174714,20.439914359723986,28.26291,222.40422116916994,1.7823173,92.78921993056234,15.33569,265.8264313370317,2.0492582,77.82209173278295,17.632545,9.78491218630607,8.186096513950933,66.44350396977508,633.9309631621243,1295.4522715462022,2.9713368,190.62087650226175,25.566437,0.0,2.0421977,132.88700793955016,17.571795,38.64030860332379,45426.41588113212,3.6837656,786.8554252389549,31.696428,1760991098140.8694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627.4355776517535,1.1781752,171.22051474274292,71.41324089534768,10.15273,380.724618377114,2.3655953,97.02133485556725,21.66631709137893,20.385126,225.91919605227108,0.88933694,91.90292666386549,7.6637135,295.5967815300913,3.4836473,77.65442634676093,30.019753,10.368393043114573,8.679758774554669,65.91028332642499,540.1853498360613,1323.4489053353534,1.8502741,195.8188683000318,15.944431,0.0,1.7986448,131.82056665284998,15.499523,38.16967797370485,46508.522683466545,2.6373768,794.651910600692,22.727158,1760991098256.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618.1912788812532,2.6490605,176.20146025784368,74.73771601821481,22.789434,339.78197439165723,3.9213073,100.74336404868393,16.624243947432472,33.734367,437.57325493490345,3.0559502,100.97600180551694,26.289843,400.98482834147836,2.1017752,84.45516161910432,18.08123,10.579600128879713,8.01851836581683,67.82430063507582,509.7480582495049,1169.330926480878,2.3305507,193.86002074089632,20.049347,0.0,3.3399086,135.64860127015163,28.732687,35.22230454869259,47753.229122780474,5.932249,808.2611080426841,51.034172,1760991098373.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.399559638057,1.314819,182.71835215620723,74.19558656398134,11.365529,320.4626921244785,1.7077218,102.4799476307878,10.72621225641697,14.76185,523.2122292577493,1.6406976,109.53649539865162,14.18248,425.0650388313487,1.7389129,85.1306168746708,15.031471,9.043142801133222,6.44059488425881,64.78394054752624,447.4675393120491,901.6423658331128,3.6986418,168.48720280666774,31.971714,0.0,2.173349,129.56788109505248,18.786812,27.82687408498346,48580.2991624092,4.778737,817.363566200651,41.30825,1760991098488.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606.4515258181805,4.4287157,185.82208420118727,70.414703635366,36.84569,282.4365966952055,3.8846955,97.39062771104355,5.249835439975148,32.319595,535.1839969749142,1.6799557,111.73588243501226,13.9767685,394.50606684658925,0.6209872,83.86566155782616,5.166442,8.409168511862346,6.706029226205028,64.17463944418134,519.9536617792186,916.9448272012943,4.2894487,181.19370797799775,35.687035,0.0,1.7791569,128.34927888836268,14.802095,36.99287560709463,49204.58844358819,3.3184214,825.2826316004991,27.608353,1760991098609.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.2126693913123,1.0850575,188.01542320638896,71.37471889714058,9.371043,267.52592817534514,1.9446878,95.44598373070758,2.709743384796158,16.795197,517.7994086850023,2.0177674,113.94915035070096,17.426346,394.7314008425752,1.5574589,84.11164288299614,13.450914,8.579257951642589,6.424851963888039,62.41341185918083,412.1523695665599,825.8926247925147,2.770506,174.60747569768122,23.92733,0.0,1.9869452,124.82682371836167,17.160149,32.18389163081357,48533.54298406417,2.559721,824.0711662739383,22.1069,1760991098724.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566.515014118332,6.7567706,182.16370055744935,65.05007540329163,58.002525,227.69973273475154,6.5043955,89.24615967675827,0.24671365297651376,55.83605,487.81708812459084,4.903038,111.3316225535222,42.089424,445.8688724995517,2.320953,87.9670745217093,19.92389,8.700054805952064,7.059298797898622,64.2671986974463,395.35268405911125,873.7470749607172,5.6531153,179.74879371541675,48.528355,0.0,3.5269136,128.5343973948926,30.276283,34.28104745851255,47044.04339918858,5.6567345,812.5446750552404,48.55943,1760991098841.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520.4941197825647,4.2431116,181.26015163816942,57.86716550257522,32.228176,246.1555923773886,1.9132643,89.94445952141555,2.9696007129068733,14.532028,460.9584901464559,3.9263542,107.4791183055114,29.822273,373.94736486962165,1.272768,83.8849381288284,9.667196,7.780166872704537,6.187177449983591,67.34896432935834,303.98839483234735,947.3554032387595,8.478483,168.8166992020331,64.39755,0.0,6.211109,134.69792865871668,47.175922,22.520890525034748,48319.08996927654,6.3735867,815.4439853661996,48.410004,1760991098972.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502.7906930008822,6.362645,180.76937047795633,54.05424921150012,54.840233,256.02553256446043,3.181657,90.62774965418875,3.1441502439736024,27.422998,476.93397086591676,4.6407166,108.14885406780688,39.998768,361.3873103146728,1.4030395,82.1794739872739,12.092928,6.656247313627919,4.54130241367288,66.80801008639723,175.4094123778422,974.6288831604468,8.727173,156.04174399417968,75.22032,0.0,5.1127443,133.61602017279446,44.067223,9.904301796985711,49385.37946587791,8.617481,818.1352147646302,74.27487,1760991099088.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562.9159354513189,5.181382,180.21627202498217,64.19034825646217,39.293888,294.0111441743911,3.1216114,92.01499116901789,7.4074808737372795,23.673267,455.99411086310494,3.5482416,107.15723480502531,26.90869,333.62876860421363,3.2273011,79.36838485079689,24.474783,6.532387882708538,4.590541153330611,67.71460288994818,340.1208678368481,955.1343883347374,2.851016,156.32485804642198,21.62116,0.0,3.045428,135.42920577989636,23.095518,14.06820095676407,48866.6142278956,5.5255337,811.5985729106915,41.903816,1760991099220.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568.520714397014,2.0127392,178.62147240673954,67.45380726650336,17.353756,288.7448975299207,4.646581,91.75183156664887,9.704414974700164,40.062637,441.4416892350589,1.7073727,105.77351935299173,14.720898,331.9864336417171,2.1855166,83.52815101289744,18.843437,6.524395606765472,4.508779763780822,70.57272317450126,452.7314327097287,924.0602522968644,2.6856499,157.9403942583689,23.155565,0.0,2.8978407,141.14544634900253,24.985065,15.253800129779997,48569.72373040146,3.9263234,808.5653725535582,33.852604,1760991099336.8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.6651777900108,0.34955606,181.05350912420877,66.45484406544152,3.0055327,312.376305787481,2.0070462,93.84088420785979,12.090226703905927,17.25687,414.6502134890848,1.010092,106.4328779826831,8.684915,343.8664949643965,0.7203634,84.5208638234964,6.1937866,6.480875426469248,3.942831879088383,73.84694207879797,451.6297777808012,989.8742257995477,1.4945441,162.08660703366348,12.850303,0.0,1.5117722,147.69388415759593,12.998431,11.574395294197487,49260.70133405547,2.6266122,811.4789282539597,22.583982,1760991099453.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613.9194164207506,0.969408,183.49482974399277,68.60696983488519,8.174209,285.6084624588924,1.1100751,89.08491449748333,9.169317670592546,9.360336,404.3239380124664,0.85526437,105.71411188952274,7.21173,333.21716528569425,0.71485925,82.43550797710218,6.027811,6.764192608128489,4.241981582566689,73.05450184708363,435.4807103216451,1002.0732124197983,1.017326,162.13193944138743,8.57826,0.0,1.1588218,146.10900369416726,9.771377,12.104997068293493,49304.41425576855,1.6807907,812.6455566677297,14.172703,1760991099571.7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589.5873001193772,0.92131007,182.36394772723946,64.91506147600478,8.764356,285.8685610390658,1.0445257,86.34514221111964,11.263009506076271,9.936498,402.7374061381366,0.38416675,105.15049380331766,3.6545503,347.0298568794847,0.8802308,83.31754129051488,8.373571,6.816004452435067,4.359275535771911,71.5338282929591,419.6474190503923,1013.0189557282977,0.6805388,159.83934775960998,6.473916,0.0,0.8384628,143.0676565859182,7.9762354,11.60682260416789,49549.543403658114,0.7210562,813.7832921121969,6.8593554,1760991099676.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601.651102005959,0.70209473,183.3590829104905,67.06126327396238,7.023896,274.7084432006513,2.904429,87.52783663316711,8.919298612885013,29.056492,375.5433051008697,1.208255,104.77682484881204,12.0876255,372.1142305731104,1.281903,83.59433973988607,12.824415,6.808966937160896,4.390061283614875,71.42370386989047,411.7308637343285,1001.3011229269105,0.5422678,160.27207106637496,5.4249563,0.0,0.53093004,142.84740773978095,5.311531,12.320589969232987,49238.71545661244,1.177576,812.6915427156675,11.780706,1760991099776.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.6001780911944,0.7578015,182.99935407646925,67.42857396506072,7.5747595,260.27800502433104,1.6530905,85.0922110861898,8.051883284654958,16.523804,400.79952284834536,0.53343207,104.28145017649598,5.3320293,372.2589568872392,0.75431097,82.89039695091975,7.5398693,6.799920238096159,4.687137220127458,71.4636880147488,423.0652105087631,999.0598061119426,1.0285559,160.93236061088845,10.281141,0.0,0.3092201,142.9273760294976,3.090873,14.223986100744499,49120.277767404325,0.56012154,812.0716308651706,5.5988092,1760991099876.8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581.7291663292738,0.92905575,182.65418571389054,67.96971099301491,9.296345,264.70802805561857,0.55166316,86.75676653478877,7.810245974358611,5.5200677,413.0516764591967,1.1086724,105.53251717155155,11.09363,356.60537160550155,0.5517472,82.70992684636767,5.5209093,7.251975878946484,4.295316537481711,73.20880778722024,429.6526141538685,964.9287309831233,1.2200655,162.92416561866392,12.208255,0.0,0.87615705,146.41761557444048,8.767029,13.039627354158464,49067.9506177378,1.049739,812.133130691055,10.503929,1760991099976.7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597.459328929887,1.5854713,183.4916210222938,68.45240765142852,15.683557,270.04631385601135,0.70146847,90.20798540355325,6.499907119820515,6.938959,413.2624042244185,0.56410384,105.35598734389303,5.5801415,379.783120552231,0.93323755,87.15177483482829,9.23163,6.539136246895664,4.160778884913184,75.13802061874482,421.80783470318556,1025.8884078504777,1.5838401,165.78247954064037,15.667421,0.0,1.0605674,150.27604123748964,10.491182,12.647143560666851,49055.52325369659,1.815935,812.8551292627637,17.963316,1760991100077.8887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564.3861974423786,1.6347892,181.97062507021323,64.67162714709528,16.513878,290.027468135624,1.1965913,97.01431187901936,9.082110419745637,12.087407,371.17933567258615,0.806692,102.88167146718958,8.148827,369.485366921291,1.850225,88.37503978781926,18.69011,6.332704529296123,3.5681037382749965,76.42596375912429,450.6162545986139,946.0673839800176,1.8199859,164.24102599714826,18.384647,0.0,2.3019977,152.85192751824857,23.253704,10.649253001241071,49030.65455755394,1.9577532,812.0439233783193,19.776308,1760991100176.8835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548.3658995979376,3.702161,180.07153025870662,61.77876554820395,36.815426,284.8552471887584,1.6752942,99.76995295857941,6.922754777357265,16.65964,341.08562110623944,2.1284552,100.49468409726484,21.166008,372.068275026764,1.4778864,89.46191448042364,14.696554,6.450718400846875,3.9180396904149823,76.26207256194856,436.97944603553077,987.8759751610037,1.0086756,164.99604088578297,10.030579,0.0,1.2859068,152.5241451238971,12.78745,10.754379488855754,49430.08277050025,2.8059492,812.9130103132543,27.90322,1760991100277.4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644.4723981597604,3.640421,180.75927887782973,67.81284944081601,36.69745,393.9548562163923,8.462702,110.70820971270405,16.46585797829706,85.30869,423.1885590797404,2.2431116,103.97663940348218,22.611801,451.22900972520455,0.9258878,95.67484235666494,9.333459,6.606765694172622,4.179696287387879,77.16808206777067,481.85040535298833,958.160048515037,1.0805529,166.7577865770335,10.892569,0.0,1.2607179,154.33616413554134,12.708732,13.138631263222434,50345.02576229273,4.227064,817.7109041827591,42.611134,1760991100376.6445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817.5071872666784,11.306369,181.07410161385695,97.14691677579299,100.81786,475.0720164204726,5.4183593,115.00981069296347,28.327213003880626,48.315018,459.9271998149045,1.0674132,105.14096458075211,9.518027,488.929434211872,2.05609,98.25894058325993,18.33397,6.3554035002042575,4.426435859245356,74.85162555376104,382.95098236942533,1064.803983091129,0.91416204,165.3545886504222,8.151499,0.0,1.7772489,149.70325110752208,15.8475685,11.14237797254695,49787.03792417424,2.4108007,814.3315445839552,21.496891,1760991100488.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813.4388539217948,1.3452823,180.8022432426026,95.55943552800316,13.370434,491.391113032347,1.6967509,115.41698557912021,27.71176969242349,16.863592,460.5868766497193,0.6791137,104.63358242553463,6.749546,503.34433968263755,0.49604756,98.97443528808587,4.9300957,6.360497210684508,4.473582524298211,75.13679183985957,415.3939836507851,1031.8300196718542,0.24817747,164.6602981502234,2.4665756,0.0,0.3277939,150.27358367971914,3.2578638,11.429877189872979,49824.62145829242,1.4268885,815.5557172519195,14.181497,1760991100589.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808.027915693234,2.108391,180.44706245462385,95.1753217470195,18.265625,471.7364144816951,2.1852226,115.06130655133212,29.040986682433562,18.93124,459.0510722400054,0.9350287,105.30322208102142,8.100435,488.88541402336796,1.9425353,98.22994496190081,16.828766,6.239649225830412,4.441417367237978,76.3103035940237,440.09598935073734,1098.5354461036918,1.2798167,167.23847653726608,11.087437,0.0,1.6440372,152.6206071880474,14.24279,11.477464401611527,49913.835288444345,1.649719,816.2273128080952,14.292011,1760991100704.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848.329102646951,3.1949992,181.25899729708556,100.65883725447411,25.872894,486.65415181270424,2.2019584,114.27682981251897,31.268663135839848,17.831312,433.31894568154166,0.63333803,101.29820021726267,5.12873,458.90089797864096,0.6549651,97.28367077923765,5.3038645,6.307650484337725,4.652642107171242,74.5278753804895,407.5899056170581,1062.4689900195308,0.49321717,165.2395716519334,3.9940405,0.0,0.9974603,149.055750760979,8.077368,12.44763067938604,49596.04576706022,1.24055,813.5016718033853,10.045892,1760991100828.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825.3749684194804,1.7558063,180.4479275731838,98.17615919143994,15.591197,516.2160724291638,1.0709914,118.2719208481391,32.8232509389062,9.510181,447.77057363691296,0.8257728,102.72172127565428,7.332692,534.079805192906,1.739295,99.8258126996658,15.44458,6.453287769870033,4.545099435636535,75.02247103793408,426.2865571435755,1042.3102346018409,0.7690276,165.77494239537444,6.828806,0.0,0.98793364,150.04494207586816,8.772647,13.078594103118315,50150.00692024821,1.1505264,816.4129734436726,10.216436,1760991100940.9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858.7989188382475,0.8276255,184.2003247003193,100.43887081684552,7.143257,521.3061524972386,0.89845484,119.77103747270809,34.103669688357016,7.7545867,465.7020260215583,1.2137506,106.07328186153154,10.475914,554.1153615525795,0.44288,100.55311547533,3.8225088,6.3005991085841115,4.363195185736202,74.10139275390041,422.1792209671689,1042.0796945394711,0.33836967,164.1064432953343,2.9204774,0.0,0.6737818,148.20278550780083,5.8154283,12.910542698530305,50362.78596822238,1.0988042,819.2430053464805,9.483807,1760991101056.8013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835.7702190639342,1.816015,184.1688745998,96.48474675650395,15.6656885,480.5738391280934,1.3012143,115.62058895004536,30.313898361982336,11.224806,467.8332952315273,0.6600158,105.29844306328532,5.693566,557.5686324905314,1.2003236,99.99104722888424,10.354483,6.371734249865695,4.427177517948378,74.56220139305584,420.9408548611365,1053.8711405510471,0.49180722,165.29844194331298,4.24253,0.0,0.6010347,149.1244027861117,5.184771,13.06692868056279,50166.91765991475,1.4804871,818.3935645472686,12.771286,1760991101172.7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.6126023339857,0.89217585,184.75056675855217,98.54443566221263,7.422898,471.3957447003334,0.93699926,114.83532510117708,30.012768848987093,7.795829,471.6176720319656,0.34548414,106.61482426618402,2.8744264,538.6829066159294,0.6432676,99.21740325417629,5.3519826,6.269001865684491,4.28372835028302,74.13684087691993,430.47626111203294,1006.624216832938,0.5669354,162.87097781214388,4.7169,0.0,0.2564659,148.27368175383987,2.1337948,12.296356328973435,50253.64272035914,1.1385083,819.0392211758218,9.4723835,1760991101292.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870.4077450131123,1.3777058,184.69757596230806,100.79034815690503,11.88115,503.54391676647936,1.3546429,116.22115924411689,30.701261025296063,11.682259,452.7144171863556,0.38362163,105.69719204110058,3.3083014,535.6378582800874,0.7299876,99.31976571429604,6.2953153,6.529716115265837,4.474001004327229,75.35134677436254,421.029903934906,1047.6089008260149,0.64158213,166.50230403698646,5.5329185,0.0,0.7681005,150.70269354872508,6.623996,12.818736945687714,49782.34968184855,1.1705333,815.263464253271,10.094522,1760991101408.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858.1968429988038,0.72973937,185.09701902259155,100.04231237019262,6.2942877,499.09812214952046,0.57336134,115.2412493510717,30.750966892045643,4.9454656,458.056860025054,0.23174033,105.77364215542366,1.9988511,512.3523604826162,0.6774223,97.61980062701583,5.843033,6.425791823325607,4.473040974421272,73.41050604117167,432.0477058051734,986.3523309616193,0.7303091,161.68430787618198,6.2992015,0.0,1.0432956,146.82101208234334,8.998833,12.907344061530567,50035.578600300934,0.7795179,817.2294103397705,6.723647,1760991101524.8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844.3345322843827,0.666025,183.01865436275992,98.37340149733129,5.7339797,476.8233020432361,1.4318169,114.77158093879288,29.846640419839407,12.326879,452.76702670374914,0.7212992,105.89050003488936,6.2098503,531.6718529941714,0.38765967,99.06683327416314,3.3374612,7.722115097187797,6.053192872798962,74.93544125352683,442.37653350445663,1177.6915662007284,4.4210052,180.81644471783116,38.061565,0.0,1.8541179,149.87088250705366,15.962576,22.647072986829077,49787.99902580066,1.3823705,814.8927329695417,11.901182,1760991101640.9648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798.019314624914,3.0506806,179.60172705088823,94.76178155060248,26.348658,473.53599579088103,1.5705297,113.53518169255207,31.098691788722693,13.564629,465.0386509786427,1.7691683,106.57326805005879,15.280266,473.0581675439276,0.97527766,97.58321325636562,8.42345,9.42990414844293,8.090260501123378,83.53795251803153,618.2001638026007,1425.335000716968,5.288497,204.48006670959876,45.676624,0.0,4.384147,167.07590503606306,37.865776,28.484443375031365,49598.00602262355,1.9447074,813.4765201173506,16.796392,1760991101756.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799.4644803940358,1.5006454,181.03236020776978,93.97012367833322,12.942971,434.8295633823573,0.80969363,109.71841825058858,23.863259068128066,6.9835567,404.01235122696994,1.850992,103.83560949224197,15.964689,493.3684396965419,1.5215577,96.20047455391158,13.12334,10.759266903481443,9.189995729076866,82.01512815243296,723.1509029928473,1632.7550455961448,5.608616,211.051632270758,48.373962,0.0,3.9276946,164.03025630486593,33.87612,32.088448269176695,48481.201484218036,2.6439872,806.451590539883,22.804222,1760991101872.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807.9069695803429,0.24964935,180.72772895501237,96.1594035361659,2.1505382,435.9199671327091,0.78142387,109.5725157386232,24.223720683209944,6.7313695,398.3555385491294,1.1275358,102.86125489700977,9.712858,461.9399929623887,0.42028317,93.9607182814775,3.620418,10.68121812089876,9.280722523858623,81.52293588269724,808.0106928755262,1628.5843512636523,2.125102,216.11721765055614,18.30613,0.0,1.2013047,163.04587176539448,10.348321,37.701306482781874,48545.41469590763,1.0950651,807.0196650971798,9.433147,1760991101988.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.1853230678598,1.275799,180.3800266718986,93.13264954440294,10.631206,439.8877233485359,2.0171402,109.26799581594597,27.646767110672997,16.808784,397.22247308291173,1.0593678,102.8839226075768,8.827688,475.4687104836413,0.3970849,95.40934538709273,3.3088994,9.938351858405186,8.553643783482245,86.69397977555349,833.4531400289774,1649.4064143420378,3.2651024,214.53389331081536,27.208027,0.0,2.7530217,173.38795955110697,22.940868,31.977054729443783,48794.86747622707,1.8718605,807.2932371300274,15.598172,1760991102108.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808.3834780998119,1.209104,179.99869117621682,95.69236902370108,10.4363575,451.6234778321336,1.6138372,112.26748182007626,25.340141305565552,13.929805,380.0683681561214,0.8263452,100.9032148613317,7.1325827,421.97973101230133,1.8922889,91.71223704002225,16.333254,9.701834010960708,8.644688079594824,84.71379968687283,693.6564180053932,1573.6933549481614,2.126824,211.91084487187481,18.35764,0.0,2.178178,169.42759937374566,18.800901,30.707809759391935,48998.953145380045,0.79403996,808.389619002654,6.8537407,1760991102224.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791.2834157366934,0.46442986,179.12049066062806,90.535885289888,3.9976144,441.6521559191714,2.1550004,110.29203138326625,26.711120866323167,18.549326,396.2720857896319,0.40249687,102.68855945772397,3.4645216,440.7055690082448,0.77587605,91.32786266835043,6.6784105,10.043052080429401,8.983776035569198,85.60145930197434,714.1242146445661,1644.2479850334412,0.75417304,214.82664939043687,6.4916,0.0,0.62477267,171.2029186039487,5.377777,31.08732811440378,48689.77862266634,1.5165704,805.8351418883123,13.053992,1760991102340.8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769.0880412647477,1.3857735,177.40222452913432,90.43168289535332,11.950953,446.17371355246894,2.0268683,111.30414506634331,24.944776104339827,17.479773,405.26945775020346,0.5260196,101.20562612662215,4.5364084,413.31518974734576,0.83640003,90.7647549877114,7.2131376,10.433731803994151,9.198068370594003,88.1048996881465,888.0216945726957,1712.373345677802,2.7310462,221.63690316307256,23.552624,0.0,2.1619546,176.209799376293,18.64476,35.02214412738634,48413.47054710164,1.7775911,804.3708995486866,15.329998,1760991102456.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770.633798254099,0.1875022,176.60606687971284,88.21885822288894,1.5730155,432.26006566051194,0.7414137,109.50176992676317,24.409759025890192,6.2199545,407.19215759862607,0.34163362,101.21150451257989,2.8660727,404.280715231978,0.6967162,90.24124123020167,5.8449726,11.104940272462814,9.707031600106385,88.45422174296965,840.9618552990929,1833.5817371781868,0.8737621,227.7013526084617,7.330267,0.0,0.7035006,176.9084434859393,5.90189,35.27720560844861,48334.803202821655,0.75261515,804.4510499702249,6.3139277,1760991102575.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763.0289699676933,0.94550467,176.10982665363449,86.46172275583638,8.298699,428.107821724127,0.7714673,109.37740931685478,21.800479529509914,6.771173,399.2730505612779,0.43983793,100.93793026075471,3.8604598,401.7886304910752,0.17831275,89.56876351286965,1.5650518,10.53870972188834,9.407470287516944,88.23418598296682,826.4902141175628,1755.8237650364601,0.6918489,222.71173256184727,6.0723605,0.0,0.38780987,176.46837196593364,3.403809,33.12528715160623,48058.51254331843,0.76604044,802.2946300601664,6.7235403,1760991102689.9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711.112487473428,1.7407297,174.52729895119907,79.51626356040755,14.589726,423.9629516065027,2.049645,108.0919855856059,24.14588533745093,17.178865,425.9053442634619,1.0128882,102.6924267260467,8.489407,420.76383597201215,1.0338916,88.86206706654151,8.665444,10.72601413845438,9.365499304322162,86.97559327905803,751.7375918573209,1694.5900119271819,1.3178924,218.48339781853062,11.045765,0.0,0.9388554,173.95118655811606,7.868909,31.359681774422707,48204.58272899891,1.9278166,802.6150228674371,16.157776,1760991102809.2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688.844744676747,1.1061922,173.0443113420421,75.92521517040137,9.547794,393.8095674957067,2.6630661,104.86574806955315,19.492025684313663,22.985523,450.0413446553455,0.89558876,103.0344020344263,7.730028,363.3516006127643,1.2304294,85.30446510764337,10.620114,9.722194205612015,8.807328984177614,80.7449749129293,747.9074455311882,1544.3980854762553,1.3533155,206.04013549014226,11.680772,0.0,3.1009183,161.4899498258586,26.764727,33.31821471666798,47513.76343798236,1.867526,799.0069374262332,16.11904,1760991102925.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686.1402246174436,0.89077306,174.58373422189806,75.29271421403301,7.665767,388.8977927725373,0.72676516,104.26324751964977,19.9894726964921,6.254357,428.3189218050474,1.1383469,102.18796458719557,9.796326,375.7317091458279,1.0448436,86.85476422741706,8.991659,9.568909921611752,8.599818636256803,79.49960119548817,681.8966691078773,1549.3423239498065,1.466177,209.56952947288906,12.617548,0.0,1.946434,158.99920239097634,16.750519,35.19391773024903,47948.30584022174,0.94263756,802.1894397036912,8.112101,1760991103041.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683.1239808511101,1.4301834,176.776791000971,77.76775959883811,12.371661,355.8223220839541,0.8539801,101.66710692934517,15.726227125871008,7.387272,374.5064069206307,0.9876055,98.05829349467257,8.543184,402.10084238368825,1.5154631,87.63114803581357,13.1093645,8.30327971192741,7.001864537955966,74.2961091529894,508.4045231629119,1209.2745776963657,7.402238,182.73151384114632,64.03233,0.0,3.5321417,148.5922183059788,30.554447,25.113077243769332,47871.54712669487,2.7342257,802.8812046403718,23.652153,1760991103156.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635.4453094976724,6.9215455,175.88084860193106,70.92031579177078,59.367493,318.54354560204365,6.1191025,92.82946008596662,13.786994806621395,52.484776,395.7698118235204,2.5260181,102.09396257422146,21.666166,370.466668374799,3.9583993,81.67744995021474,33.95199,9.67018347602096,7.677537092025223,71.23014700874857,430.49259491845237,1217.741607285428,4.543398,188.96674570703038,38.969643,0.0,3.8988266,142.46029401749715,33.44102,29.536173662380403,47191.82052496766,7.3893604,801.1184124730137,63.380035,1760991103273.4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
